,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138
54,34199.29639832792,37108.72433900061,43663.43933146465,42175.02539119139,42320.688386663074,41723.98346824679,44196.481883026034,44253.776517157195,46432.883190299166,41426.58121346766,40618.42485071078,42366.733645423854,31194.17557481365,37992.27386123259,29612.948867503714,27588.358046863406,47421.62053618454,40320.25608654464,26883.799866528407,19338.102071811296,41479.12288291474,40027.19553020598,13267.361004099483,26010.769231470356,27509.573913532913,22156.04075297779,41028.93040048184,23346.549353309263,22466.863044568014,32907.737108109286,38132.017739965326,37171.91852110892,43571.52185735387,13224.177619247825,40438.65959804019,34864.817915250416,18027.840054479915,30326.488621441953,18124.787259133624,33091.39786826814,40888.02124436932,28548.260197875254,28139.903335574927,20802.12494944159,39260.47223816945,39910.035950923826,40064.02261638735,20802.12494944159,24908.05063400235,24495.002813021685,23146.460198925048,20213.870803573776,30872.957911813013,39291.87274057024,20566.45719268277,49491.19705579522,30574.38260621235,34721.84477573545,35448.753996838976,28502.333363498965,39439.571653011575,30586.60918568809,18573.126326123405,18822.7451664206,19692.221233653687,18300.334895999444,39563.30428891531,14858.877976541744,42493.761789204815,15346.995630525602,42729.404789543456,48512.94592452881,40907.49843561793,40860.54361787824,18700.357532376263,11550.732816490678,38376.60216085393,12604.45916352756,49397.474624217735,52348.7703250151,21637.284008120023,31641.535021100815,49715.81455668605,30351.52903090612,41460.12157245381,46117.22230257205,26551.134053718924,19794.477888689762,43887.16472080402,31786.182940087194,26988.05737578819,10657.964772400857,49888.55257725352,17368.056657629724,31910.580690889525,51271.56577355402,40026.380872606394,28933.642677995293,39973.40155443023,22736.06645980475,36942.781776643904,38169.656319901595,38661.359818950696,18233.730659524128,45258.324409584435,27290.246051806138,44178.54989248973,17109.36161864295,27428.739082848275,36376.16744597823,32393.541653527504,21490.827192112305,21293.966657333145,26413.423962952325,26357.536758010705,20933.889268434163,21669.004356404897,21726.76889629727,24097.939954530513,32983.34284160867,35300.06571440053,8174.40923519735,8174.40923519735,34988.71608522194,30673.908352286737,44249.04736831693,42451.88837259889,43592.55882409399,47263.51036717623,47798.2512091009,47263.51036717623,51163.92538357049,46863.790797478694,49213.77453295382,49463.596395069886,45017.028417147354,52004.89854228607,47878.06336704706,41176.15282222869
55,34878.30632101196,37787.73426168466,44342.4492541487,42854.035313875436,42999.69830934712,42402.99339093083,44875.491805710066,44932.78643984123,47111.893112983205,42105.5911361517,41297.43477339482,43045.74356810789,31873.185497497692,38671.283783916624,30291.958790187757,28267.367969547457,48100.630458868596,40999.26600922868,27562.809789212457,20017.111994495343,42158.13280559878,40706.20545289003,13946.370926783526,26689.7791541544,28188.583836216956,22835.050675661834,41707.94032316589,24025.559275993306,23145.872967252057,33586.747030793325,38811.02766264936,37850.92844379295,44250.53178003793,13903.187541931868,41117.66952072423,35543.827837934456,18706.84997716396,31005.498544125996,18803.797181817667,33770.40779095219,41567.03116705336,29227.270120559297,28818.91325825897,21481.134872125633,39939.4821608535,40589.045873607865,40743.032539071384,21481.134872125633,25587.060556686392,25174.012735705728,23825.470121609094,20892.880726257823,31551.967834497063,39970.88266325429,21245.467115366817,50170.20697847926,31253.392528896395,35400.8546984195,36127.76391952302,29181.343286183008,40118.58157569562,31265.61910837213,19252.136248807445,19501.75508910464,20371.23115633773,18979.344818683487,40242.314211599354,15537.887899225787,43172.771711888854,16026.005553209648,43408.414712227495,49191.95584721285,41586.50835830197,41539.553540562294,19379.367455060303,12229.742739174724,39055.61208353798,13283.469086211602,50076.48454690178,53027.78024769915,22316.293930804066,32320.54494378486,50394.824479370094,31030.538953590163,42139.13149513785,46796.2322252561,27230.14397640297,20473.487811373805,44566.17464348807,32465.192862771237,27667.06729847224,11336.9746950849,50567.562499937565,18047.066580313764,32589.590613573568,51950.57569623807,40705.39079529044,29612.652600679336,40652.41147711428,23415.076382488794,37621.79169932794,38848.66624258564,39340.36974163474,18912.74058220817,45937.33433226848,27969.255974490185,44857.55981517378,17788.37154132699,28107.74900553232,37055.17736866228,33072.55157621155,22169.83711479635,21972.97658001719,27092.433885636376,27036.546680694755,21612.899191118206,22348.01427908894,22405.778818981315,24776.949877214556,33662.35276429271,35979.07563708456,8853.419157881395,8853.419157881395,35667.72600790598,31352.91827497078,44928.057291000965,43130.898295282925,44271.56874677803,47942.52028986027,48477.26113178494,47942.52028986027,51842.93530625453,47542.80072016273,49892.78445563787,50142.606317753925,45696.0383398314,52683.90846497012,48557.0732897311,41855.162744912726
56,37890.78410516298,40800.21204583568,47354.92703829972,45866.51309802646,46012.17609349814,45415.47117508186,47887.969589861095,47945.26422399226,50124.370897134235,45118.06892030273,44309.91255754584,46058.221352258915,34885.66328164871,41683.761568067646,33304.43657433878,31279.84575369848,51113.10824301962,44011.743793379705,30575.28757336348,23029.589778646365,45170.610589749806,43718.683237041056,16958.848710934548,29702.25693830542,31201.06162036798,25847.528459812856,44720.41810731691,27038.03706014433,26158.35075140308,36599.22481494435,41823.50544680038,40863.406227943975,47263.00956418896,16915.66532608289,44130.14730487525,38556.30562208548,21719.327761314984,34017.97632827702,21816.27496596869,36782.88557510321,44579.508951204385,32239.74790471032,31831.391042409992,24493.612656276655,42951.95994500452,43601.52365775889,43755.51032322241,24493.612656276655,28599.538340837415,28186.49051985675,26837.947905760117,23905.358510408845,34564.44561864809,42983.36044740531,24257.94489951784,53182.684762630284,34265.870313047424,38413.33248257052,39140.241703674044,32193.82107033403,43131.059359846644,34278.09689252316,22264.614032958467,22514.232873255663,23383.708940488752,21991.82260283451,43254.79199575038,18550.365683376807,46185.249496039876,19038.48333736067,46420.89249637852,52204.43363136387,44598.986142452995,44552.031324713316,22391.845239211325,15242.220523325745,42068.089867689,16295.946870362624,53088.96233105281,56040.25803185017,25328.771714955088,35333.02272793588,53407.302263521124,34043.016737741185,45151.609279288874,49808.71000940713,30242.621760553993,23485.965595524827,47578.65242763909,35477.67064692226,30679.545082623263,14349.452479235923,53580.040284088594,21059.544364464786,35602.06839772459,54963.05348038909,43717.86857944146,32625.130384830358,43664.8892612653,26427.554166639817,40634.269483478965,41861.14402673666,42352.847525785764,21925.218366359193,48949.8121164195,30981.733758641207,47870.0375993248,20800.84932547801,31120.226789683344,40067.6551528133,36085.02936036257,25182.314898947374,24985.454364168214,30104.911669787398,30049.024464845777,24625.376975269228,25360.492063239963,25418.256603132337,27789.42766136558,36674.83054844373,38991.553421235585,142.28686152234084,142.28686152234084,38680.203792057,34365.396059121806,47940.535075151995,46143.376079433954,47284.04653092906,50954.998074011295,51489.73891593596,50954.998074011295,54855.41309040555,50555.278504313756,52905.26223978889,53155.08410190495,48708.51612398242,55696.38624912114,51569.55107388212,44867.640529063756
57,34107.79347864468,37017.22141931737,43571.93641178141,42083.52247150815,42229.185466979834,41632.48054856356,44104.97896334279,44162.273597473955,46341.38027061593,41335.07829378443,40526.92193102754,42275.23072574062,31102.672655130413,37900.77094154935,29521.44594782048,27496.85512718017,47330.11761650131,40228.75316686141,26792.29694684517,19246.59915212806,41387.619963231504,39935.69261052275,13175.858084416246,25919.26631178712,27418.070993849677,22064.53783329456,40937.4274807986,23255.04643362603,22375.36012488478,32816.23418842605,38040.514820282086,37080.41560142568,43480.01893767064,13132.674699564588,40347.15667835696,34773.314995567176,17936.33713479668,30234.98570175872,18033.284339450387,32999.89494858491,40796.51832468609,28456.75727819202,28048.40041589169,20710.622029758353,39168.96931848622,39818.533031240586,39972.51969670411,20710.622029758353,24816.547714319116,24403.499893338452,23054.95727924181,20122.36788389054,30781.454992129777,39200.369820887005,20474.954272999534,49399.69413611198,30482.87968652912,34630.34185605221,35357.25107715575,28410.830443815732,39348.06873332835,30495.106266004856,18481.623406440165,18731.24224673736,19600.71831397045,18208.831976316207,39471.801369232075,14767.375056858507,42402.258869521575,15255.492710842365,42637.901869860216,48421.44300484557,40815.995515934694,40769.04069819501,18608.854612693023,11459.229896807441,38285.09924117069,12512.956243844323,49305.971704534495,52257.26740533187,21545.781088436786,31550.032101417582,49624.31163700281,30260.026111222887,41368.61865277057,46025.71938288881,26459.631134035688,19702.974969006525,43795.66180112079,31694.680020403957,26896.554456104954,10566.46185271762,49797.04965757028,17276.553737946488,31819.07777120629,51180.06285387079,39934.87795292316,28842.139758312056,39881.898634747,22644.56354012152,36851.27885696067,38078.15340021836,38569.85689926746,18142.22773984089,45166.821489901195,27198.7431321229,44087.0469728065,17017.858698959713,27337.23616316504,36284.664526295,32302.03873384427,21399.32427242907,21202.46373764991,26321.92104326909,26266.03383832747,20842.386348750926,21577.50143672166,21635.265976614035,24006.43703484728,32891.839921925435,35208.56279471729,3925.277485713034,3925.277485713034,34897.2131655387,30582.4054326035,44157.54444863369,42360.38545291565,43501.05590441076,47172.00744749299,47706.74828941766,47172.00744749299,51072.422463887255,46772.287877795454,49122.27161327059,49372.093475386646,44925.52549746412,51913.39562260284,47786.56044736383,41084.649902545454
58,36021.47933066919,38930.907271341894,45485.62226380593,43997.20832353267,44142.871319004356,43546.166400588074,46018.66481536731,46075.95944949847,48255.06612264045,43248.76414580894,42440.60778305205,44188.91657776513,33016.358507154924,39814.45679357386,31435.131799844992,29410.540979204692,49243.80346852583,42142.43901888592,28705.982798869692,21160.285004152578,43301.30581525602,41849.37846254727,15089.543936440761,27832.952163811635,29331.75684587419,23978.22368531907,42851.11333282312,25168.73228565054,24289.045976909292,34729.92004045056,39954.20067230659,38994.10145345019,45393.70478969517,15046.360551589103,42260.842530381466,36687.00084759169,19850.022986821197,32148.67155378323,19946.970191474902,34913.58080060942,42710.2041767106,30370.443130216532,29962.086267916206,22624.30788178287,41082.655170510734,41732.2188832651,41886.20554872862,22624.30788178287,26730.233566343628,26317.185745362964,24968.64313126633,22036.05373591506,32695.1408441543,41114.05567291153,22388.640125024052,51313.3799881365,32396.56553855363,36544.027708076734,37270.93692918026,30324.516295840243,41261.75458535286,32408.792118029367,20395.30925846468,20644.928098761877,21514.404165994965,20122.517828340722,41385.48722125659,16681.06090888302,44315.94472154609,17169.178562866884,44551.58772188473,50335.128856870084,42729.68136795921,42682.72655021953,20522.54046471754,13372.915748831958,40198.78509319521,14426.642095868838,51219.657556559025,54170.953257356385,23459.4669404613,33463.717953442094,51537.99748902734,32173.7119632474,43282.30450479509,47939.40523491334,28373.316986060207,21616.66082103104,45709.347653145305,33608.36587242847,28810.240308129476,12480.147704742136,51710.73550959481,19190.239589971,33732.76362323081,53093.748705895305,41848.56380494768,30755.82561033657,41795.58448677151,24558.24939214603,38764.96470898518,39991.83925224288,40483.54275129198,20055.913591865406,47080.50734192572,29112.42898414742,46000.732824831015,18931.544550984225,29250.922015189557,38198.35037831951,34215.72458586878,23313.010124453587,23116.149589674427,28235.60689529361,28179.71969035199,22756.07220077544,23491.187288746176,23548.95182863855,25920.12288687179,34805.52577394994,37122.2486467418,2011.5916360161275,2011.5916360161275,36810.89901756321,32496.091284628015,46071.23030065821,44274.07130494017,45414.74175643527,49085.69329951751,49620.43414144217,49085.69329951751,52986.10831591176,48685.97372981997,51035.957465295105,51285.77932741116,46839.211349488636,53827.08147462735,49700.24629938833,42998.33575456997
59,38033.07096668532,40942.49890735802,47497.21389982206,46008.7999595488,46154.462955020485,45557.7580366042,48030.25645138344,48087.5510855146,50266.657758656576,45260.35578182507,44452.19941906818,46200.50821378126,35027.95014317105,41826.04842958999,33446.72343586112,31422.13261522082,51255.39510454196,44154.030654902046,30717.57443488582,23171.876640168706,45312.89745127215,43860.9700985634,17101.13557245689,29844.543799827763,31343.34848189032,25989.815321335198,44862.70496883925,27180.32392166667,26300.63761292542,36741.51167646669,41965.79230832272,41005.69308946632,47405.2964257113,17057.95218760523,44272.434166397594,38698.59248360782,21861.614622837325,34160.263189799356,21958.56182749103,36925.17243662555,44721.79581272673,32382.03476623266,31973.677903932334,24635.899517798996,43094.24680652686,43743.81051928123,43897.79718474475,24635.899517798996,28741.825202359756,28328.777381379092,26980.234767282458,24047.645371931187,34706.73248017042,43125.647308927655,24400.23176104018,53324.971624152626,34408.15717456976,38555.61934409286,39282.528565196386,32336.10793185637,43273.346221368985,34420.38375404549,22406.90089448081,22656.519734778005,23525.995802011093,22134.10946435685,43397.07885727272,18692.65254489915,46327.53635756222,19180.77019888301,46563.17935790086,52346.72049288621,44741.27300397534,44694.31818623566,22534.132100733666,15384.507384848086,42210.37672921134,16438.233731884964,53231.24919257515,56182.54489337251,25471.05857647743,35475.30958945822,53549.589125043465,34185.30359926352,45293.896140811215,49950.99687092947,30384.908622076335,23628.25245704717,47720.93928916143,35619.9575084446,30821.831944145604,14491.739340758264,53722.327145610936,21201.831225987127,35744.35525924693,55105.34034191143,43860.155440963805,32767.4172463527,43807.17612278764,26569.84102816216,40776.55634500131,42003.430888259005,42495.134387308106,22067.505227881535,49092.098977941845,31124.02062016355,48012.32446084714,20943.136187000353,31262.513651205685,40209.94201433564,36227.31622188491,25324.601760469715,25127.741225690555,30247.19853130974,30191.31132636812,24767.66383679157,25502.778924762304,25560.54346465468,27931.71452288792,36817.11740996607,39133.84028275793,0.0,0.0,38822.49065357934,34507.68292064415,48082.821936674336,46285.662940956296,47426.3333924514,51097.28493553364,51632.0257774583,51097.28493553364,54997.69995192789,50697.5653658361,53047.54910131123,53297.37096342729,48850.802985504764,55838.67311064348,51711.83793540446,45009.9273905861
60,36732.60495955255,39642.03290022525,46196.74789268929,44708.333952416026,44853.99694788771,44257.29202947143,46729.79044425066,46787.085078381824,48966.1917515238,43959.889774692296,43151.733411935405,44900.04220664848,33727.48413603828,40525.58242245721,32146.257428728342,30121.666608088046,49954.929097409185,42853.56464776927,29417.108427753043,21871.410633035932,44012.43144413937,42560.50409143062,15800.669565324113,28544.07779269499,30042.88247475754,24689.34931420242,43562.23896170648,25879.857914533895,25000.171605792642,35441.045669333915,40665.32630118995,39705.22708233354,46104.830418578524,15757.486180472455,42971.96815926482,37398.126476475045,20561.14861570455,32859.79718266658,20658.095820358256,35624.70642949278,43421.32980559395,31081.568759099882,30673.21189679956,23335.43351066622,41793.78079939409,42443.344512148455,42597.33117761197,23335.43351066622,27441.359195226978,27028.311374246314,25679.76876014968,22747.179364798412,33406.26647303765,41825.18130179488,23099.765753907403,52024.50561701985,33107.691167436984,37255.15333696009,37982.06255806361,31035.641924723594,41972.88021423621,33119.91774691272,21106.434887348034,21356.053727645227,22225.529794878315,20833.643457224072,42096.61285013994,17392.186537766374,45027.07035042944,17880.304191750234,45262.713350768085,51046.25448575344,43440.80699684256,43393.85217910288,21233.666093600885,14084.04137771531,40909.910722078566,15137.76772475219,51930.78318544238,54882.07888623974,24170.592569344655,34174.84358232545,52249.12311791069,32884.837592130745,43993.43013367844,48650.530863796695,29084.44261494356,22327.78644991439,46420.47328202866,34319.49150131182,29521.36593701283,13191.273333625488,52421.86113847816,19901.365218854353,34443.88925211415,53804.87433477866,42559.68943383103,31466.95123921992,42506.71011565487,25269.37502102938,39476.09033786853,40702.96488112623,41194.66838017533,20767.039220748757,47791.63297080907,29823.554613030774,46711.85845371437,19642.67017986758,29962.04764407291,38909.476007202866,34926.850214752136,24024.13575333694,23827.27521855778,28946.73252417696,28890.84531923534,23467.19782965879,24202.31291762953,24260.077457521904,26631.248515755142,35516.6514028333,37833.37427562515,1300.466007132776,1300.466007132776,37522.02464644657,33207.21691351137,46782.35592954156,44985.19693382352,46125.86738531863,49796.81892840086,50331.559770325526,49796.81892840086,53697.233944795116,49397.09935870332,51747.08309417846,51996.904956294515,47550.33697837199,54538.20710351071,50411.371928271685,43709.46138345332
61,34884.94724257966,37794.37518325236,44349.0901757164,42860.67623544314,43006.339230914826,42409.63431249854,44882.13272727778,44939.42736140894,47118.53403455092,42112.23205771941,41304.07569496252,43052.3844896756,31879.8264190654,38677.92470548433,30298.599711755465,28274.008891115165,48107.2713804363,41005.90693079639,27569.450710780166,20023.75291606305,42164.77372716649,40712.84637445774,13953.01184835123,26696.420075722108,28195.224757784665,22841.691597229543,41714.58124473359,24032.200197561015,23152.513888819765,33593.38795236103,38817.66858421706,37857.56936536066,44257.17270160564,13909.828463499573,41124.310442291935,35550.46875950216,18713.49089873167,31012.139465693705,18810.43810338537,33777.04871251989,41573.67208862107,29233.911042127005,28825.55417982668,21487.77579369334,39946.1230824212,40595.68679517557,40749.67346063909,21487.77579369334,25593.7014782541,25180.653657273437,23832.111043176803,20899.52164782553,31558.608756064772,39977.523584821996,21252.108036934525,50176.84790004697,31260.033450464103,35407.4956199872,36134.40484109073,29187.984207750716,40125.22249726333,31272.26002993984,19258.777170375153,19508.39601067235,20377.87207790544,18985.985740251195,40248.95513316706,15544.528820793495,43179.41263345656,16032.646474777355,43415.0556337952,49198.59676878055,41593.14927986968,41546.19446213,19386.008376628008,12236.383660742431,39062.25300510568,13290.110007779307,50083.125468469494,53034.421169266854,22322.934852371774,32327.185865352567,50401.46540093781,31037.17987515787,42145.77241670556,46802.87314682381,27236.78489797068,20480.128732941514,44572.815565055775,32471.833784338945,27673.70822003995,11343.615616652607,50574.20342150528,18053.707501881472,32596.231535141276,51957.216617805774,40712.031716858146,29619.293522247044,40659.05239868198,23421.717304056503,37628.43262089565,38855.307164153346,39347.01066320245,18919.38150377588,45943.975253836186,27975.896896057893,44864.200736741484,17795.012462894698,28114.38992710003,37061.81829022998,33079.19249777926,22176.47803636406,21979.6175015849,27099.074807204084,27043.187602262464,21619.540112685914,22354.65520065665,22412.419740549023,24783.590798782265,33668.99368586041,35985.71655865227,3148.1237197361984,3148.1237197361984,35674.36692947368,31359.55919653849,44934.69821256868,43137.53921685064,44278.20966834574,47949.16121142798,48483.90205335264,47949.16121142798,51849.57622782223,47549.44164173044,49899.425377205574,50149.24723932163,45702.679261399106,52690.54938653782,48563.7142112988,41861.80366648044
62,34878.30632101196,37787.73426168466,44342.4492541487,42854.035313875436,42999.69830934712,42402.99339093083,44875.491805710066,44932.78643984123,47111.893112983205,42105.5911361517,41297.43477339482,43045.74356810789,31873.185497497692,38671.283783916624,30291.958790187757,28267.367969547457,48100.630458868596,40999.26600922868,27562.809789212457,20017.111994495343,42158.13280559878,40706.20545289003,13946.370926783526,26689.7791541544,28188.583836216956,22835.050675661834,41707.94032316589,24025.559275993306,23145.872967252057,33586.747030793325,38811.02766264936,37850.92844379295,44250.53178003793,13903.187541931868,41117.66952072423,35543.827837934456,18706.84997716396,31005.498544125996,18803.797181817667,33770.40779095219,41567.03116705336,29227.270120559297,28818.91325825897,21481.134872125633,39939.4821608535,40589.045873607865,40743.032539071384,21481.134872125633,25587.060556686392,25174.012735705728,23825.470121609094,20892.880726257823,31551.967834497063,39970.88266325429,21245.467115366817,50170.20697847926,31253.392528896395,35400.8546984195,36127.76391952302,29181.343286183008,40118.58157569562,31265.61910837213,19252.136248807445,19501.75508910464,20371.23115633773,18979.344818683487,40242.314211599354,15537.887899225787,43172.771711888854,16026.005553209648,43408.414712227495,49191.95584721285,41586.50835830197,41539.553540562294,19379.367455060303,12229.742739174724,39055.61208353798,13283.469086211602,50076.48454690178,53027.78024769915,22316.293930804066,32320.54494378486,50394.824479370094,31030.538953590163,42139.13149513785,46796.2322252561,27230.14397640297,20473.487811373805,44566.17464348807,32465.192862771237,27667.06729847224,11336.9746950849,50567.562499937565,18047.066580313764,32589.590613573568,51950.57569623807,40705.39079529044,29612.652600679336,40652.41147711428,23415.076382488794,37621.79169932794,38848.66624258564,39340.36974163474,18912.74058220817,45937.33433226848,27969.255974490185,44857.55981517378,17788.37154132699,28107.74900553232,37055.17736866228,33072.55157621155,22169.83711479635,21972.97658001719,27092.433885636376,27036.546680694755,21612.899191118206,22348.01427908894,22405.778818981315,24776.949877214556,33662.35276429271,35979.07563708456,8853.419157881395,8853.419157881395,35667.72600790598,31352.91827497078,44928.057291000965,43130.898295282925,44271.56874677803,47942.52028986027,48477.26113178494,47942.52028986027,51842.93530625453,47542.80072016273,49892.78445563787,50142.606317753925,45696.0383398314,52683.90846497012,48557.0732897311,41855.162744912726
63,34878.30632101196,37787.73426168466,44342.4492541487,42854.035313875436,42999.69830934712,42402.99339093083,44875.491805710066,44932.78643984123,47111.893112983205,42105.5911361517,41297.43477339482,43045.74356810789,31873.185497497692,38671.283783916624,30291.958790187757,28267.367969547457,48100.630458868596,40999.26600922868,27562.809789212457,20017.111994495343,42158.13280559878,40706.20545289003,13946.370926783526,26689.7791541544,28188.583836216956,22835.050675661834,41707.94032316589,24025.559275993306,23145.872967252057,33586.747030793325,38811.02766264936,37850.92844379295,44250.53178003793,13903.187541931868,41117.66952072423,35543.827837934456,18706.84997716396,31005.498544125996,18803.797181817667,33770.40779095219,41567.03116705336,29227.270120559297,28818.91325825897,21481.134872125633,39939.4821608535,40589.045873607865,40743.032539071384,21481.134872125633,25587.060556686392,25174.012735705728,23825.470121609094,20892.880726257823,31551.967834497063,39970.88266325429,21245.467115366817,50170.20697847926,31253.392528896395,35400.8546984195,36127.76391952302,29181.343286183008,40118.58157569562,31265.61910837213,19252.136248807445,19501.75508910464,20371.23115633773,18979.344818683487,40242.314211599354,15537.887899225787,43172.771711888854,16026.005553209648,43408.414712227495,49191.95584721285,41586.50835830197,41539.553540562294,19379.367455060303,12229.742739174724,39055.61208353798,13283.469086211602,50076.48454690178,53027.78024769915,22316.293930804066,32320.54494378486,50394.824479370094,31030.538953590163,42139.13149513785,46796.2322252561,27230.14397640297,20473.487811373805,44566.17464348807,32465.192862771237,27667.06729847224,11336.9746950849,50567.562499937565,18047.066580313764,32589.590613573568,51950.57569623807,40705.39079529044,29612.652600679336,40652.41147711428,23415.076382488794,37621.79169932794,38848.66624258564,39340.36974163474,18912.74058220817,45937.33433226848,27969.255974490185,44857.55981517378,17788.37154132699,28107.74900553232,37055.17736866228,33072.55157621155,22169.83711479635,21972.97658001719,27092.433885636376,27036.546680694755,21612.899191118206,22348.01427908894,22405.778818981315,24776.949877214556,33662.35276429271,35979.07563708456,8853.419157881395,8853.419157881395,35667.72600790598,31352.91827497078,44928.057291000965,43130.898295282925,44271.56874677803,47942.52028986027,48477.26113178494,47942.52028986027,51842.93530625453,47542.80072016273,49892.78445563787,50142.606317753925,45696.0383398314,52683.90846497012,48557.0732897311,41855.162744912726
64,29640.17915772191,32549.607098394597,39104.32209085864,37615.908150585376,37761.57114605706,37164.86622764079,39637.36464242003,39694.65927655119,41873.76594969317,36867.46397286166,36059.30761010476,34820.752351164374,23648.194280554166,30446.292566973112,22066.967573244237,23029.240806257396,39875.63924192507,32774.27479228517,22324.682625922396,11792.120777551812,33933.14158865524,32481.214235946496,15854.637255395493,18464.787937210873,19963.592619273433,14610.059458718311,33482.94910622236,15800.568059049781,14920.881750308536,25361.755813849806,30586.036445705846,29625.937226849437,39012.404616747874,15811.453870543835,32892.67830378071,27318.836620990925,10481.858760220432,22780.507327182473,14126.863180794688,25545.41657400866,33342.03995010984,21002.278903615777,20593.922041315443,13256.143655182106,31714.490943909983,32364.054656664335,32518.041322127872,13256.143655182106,17362.06933974287,16949.021518762205,18587.342958319045,15654.753562967768,26313.840671207003,31745.891446310765,16007.339952076767,44932.07981518922,23028.401311952875,28067.02331628896,27902.772702579503,20956.352069239485,31893.5903587521,23040.62789142861,11027.14503186392,11276.763872161117,12146.239939394203,10754.35360173996,32017.32299465583,7312.89668228226,34947.78049494532,10787.878389919599,38170.28754893746,43953.82868392281,33361.51714135845,33314.56232361877,11154.376238116774,6991.615575884675,30830.62086659445,15191.73541482357,44838.35738361173,44802.78903075563,14091.302713860538,24095.55372684134,45156.69731608004,22805.547736646644,36901.00433184781,41558.105061966045,21992.01681311292,12248.496594430278,39328.04748019803,24240.20164582771,22428.940135182187,13245.241023696868,45329.43533664751,9822.07536337024,24364.599396630045,46712.44853294803,35467.2636320004,21387.66138373581,32427.42026017075,15190.085165545273,29396.800482384424,30623.675025642115,31115.37852469122,10687.749365264644,37712.343115324955,22731.128811200135,36632.568598230246,9563.380324383466,22869.62184224227,28830.18615171875,24847.560359268027,15063.560805390218,15260.421340169378,21854.306722346315,21798.419517404694,13387.90797417468,14123.02306214541,14180.787602037784,16551.958660271033,25437.361547349192,27754.08442014104,11379.755861613949,11379.755861613949,27442.73479096246,23127.927058027257,39689.930127710926,37892.771131992886,39033.44158348799,39717.529072916754,40252.26991484142,39717.529072916754,43617.944089311015,39317.809503219214,41667.79323869435,41917.61510081039,37471.04712288788,44458.9172480266,40332.08207278759,36617.03558162269
65,29876.811547176618,32786.23948784931,39340.95448031335,37852.540540040085,37998.20353551177,37401.498617095494,39873.99703187473,39931.29166600589,42110.39833914787,37104.09636231636,36295.93999955947,38044.24879427256,26871.690723662356,33669.78901008129,25290.464016352416,23265.873195712105,43099.135685033245,35997.771235393346,22561.315015377106,15015.617220659995,37156.63803176344,35704.71067905469,13249.211188410838,21688.284380319055,23187.089062381616,17833.555901826494,36706.445549330536,19024.064502157966,18144.378193416716,28585.25225695799,33809.53288881402,32849.43366995762,39249.037006202576,13206.02780355918,36116.17474688889,30542.333064099115,13705.355203328616,26004.003770290656,14363.49557024939,28768.913017116844,36565.536393218026,24225.775346723956,23817.418484423626,16479.64009829029,34937.987387018155,35587.55109977252,35741.53776523605,16479.64009829029,20585.565782851052,20172.517961870388,18823.975347773747,15891.38595242247,26550.473060661712,34969.38788941894,16243.97234153147,45168.712204643925,26251.897755061054,30399.359924584154,31126.269145687686,24179.848512347668,35117.086801860285,26264.12433453679,14250.641474972103,14500.260315269301,15369.73638250239,13977.850044848145,35240.81943776401,10536.393125390445,38171.27693805351,11024.510779374301,38406.91993839216,44190.46107337751,36585.01358446663,36538.05876672694,14377.87268122496,7228.2479653393775,34054.117309702626,12586.309347838915,45074.98977306643,48026.28547386381,17314.799156968726,27319.050169949518,45393.32970553474,26029.044179754823,37137.636721302515,41794.73745142075,22228.649202567623,15471.993037538465,39564.67986965273,27463.6980889359,22665.57252463689,10639.814956712213,45566.067726102214,13045.571806478423,27588.095839738227,46949.08092240273,35703.8960214551,24611.157826844,35650.916703278934,18413.581608653454,32620.296925492603,33847.1714687503,34338.8749677994,13911.245808372829,40935.83955843313,22967.761200654837,39856.065041338436,12786.87676749165,23106.254231696974,32053.682594826932,28071.056802376206,17168.342340961004,16971.481806181844,22090.939111801024,22035.051906859404,16611.40441728286,17346.519505253596,17404.28404514597,19775.455103379216,28660.857990457374,30977.580863249223,8156.259419508706,8156.259419508706,30666.23123407064,26351.42350113544,39926.56251716563,38129.40352144759,39270.07397294269,42941.025516024936,43475.7663579496,42941.025516024936,46841.44053241919,42541.3059463274,44891.28968180253,45141.11154391858,40694.543565996064,47682.41369113478,43555.578515895766,36853.66797107739
